, ",1958
The wool,14
time for,14
the higher,14
the top,14
way ,,14
cents per,14
100 million,14
produce ,,14
of Carpentaria,14
the key,14
the WA,14
is continuing,14
native vegetation,14
bird flu,14
River Murray,14
from AWB,14
between $,14
will pay,14
, whether,14
sheep ,,14
ago and,14
of us,14
a key,14
get to,14
now be,14
" Some,14
long time,14
markets ,,14
project to,14
the live,14
work to,14
short term,14
of cyclone,14
being offered,14
quality of,14
we ca,14
for AWB,14
countries ,,14
willing to,14
market share,14
early next,14
Territory are,14
start of,14
workers ,,14
development ,,14
power to,14
of Alice,14
of any,14
rights group,14
inquiry ,,14
but also,14
research ,,14
of Meteorology,14
are facing,14
the Pilbara,14
compete with,14
're very,14
with many,14
the results,14
's major,14
allowed to,14
export trade,14
Export Authority,14
" To,14
failing to,14
so many,13
Agriculture Secretary,13
the cities,13
to discuss,13
making the,13
a positive,13
on .,13
community ,,13
China .,13
China ,,13
to China,13
remote areas,13
high prices,13
Wheat Associates,13
, how,13
to market,13
the court,13
the commission,13
oil-for-food scandal,13
the animal,13
would like,13
concerns .,13
said it,13
legal action,13
but if,13
long as,13
such a,13
sales ,,13
of food,13
are trying,13
a barrel,13
is up,13
and vegetables,13
remote communities,13
year but,13
The drought,13
$ 1,13
dealing with,13
Australian agriculture,13
We 'll,13
' .,13
the Bureau,13
There was,13
) ,,13
mine in,13
through to,13
the work,13
are too,13
change to,13
$ 20,13
$ 15,13
$ 50,13
two months,13
in years,13
farm and,13
Victoria says,13
for our,13
areas are,13
than 30,13
fight to,13
- it,13
role in,13
are hoping,13
about whether,13
the Goulburn,13
Australia for,13
per hectare,13
2008 .,13
areas to,13
water restrictions,13
Govt urged,13
right now,13
barley ,,13
use in,13
fungal disease,13
than expected,13
n't had,13
prices will,13
the table,13
, Australia,13
to test,13
competition from,13
Industries ,,13
to deliver,13
for that,13
are getting,13
a half,13
by about,13
the long-term,13
the pest,13
will allow,13
in Brisbane,13
the group,13
to 20,13
been very,13
of agriculture,13
this afternoon,13
irrigators are,13
looks to,13
do the,13
the plant,13
agreement with,13
Minister Ian,13
a higher,13
worried that,13
out for,13
plans for,13
the conference,13
is growing,13
shows the,13
a growing,13
O'Sullivan :,13
China and,13
at what,13
of year,13
be affected,13
This year,13
even though,13
has made,13
making it,13
about how,13
year in,13
supermarket chains,13
million a,13
and can,13
the Western,13
farm .,13
says any,13
and get,13
Howard has,13
the rain,13
released a,13
Valley ,,13
Melbourne ,,13
governments to,13
eastern Australia,13
there needs,13
in to,13
a tough,13
MOS :,13
overseas .,13
the rules,13
and our,13
code ,,13
seat of,13
beef producers,13
asked the,13
are no,13
to run,13
by $,13
found the,13
Secretary Mike,13
to extend,13
crude oil,13
the road,13
lot more,13
market in,13
're talking,13
been forced,13
says AWB,13
Rio Tinto,13
may not,13
$ 100,13
for next,13
says although,13
, along,13
met with,13
, wheat,13
pressure to,13
plan .,13
first shipment,13
got the,13
tomorrow .,13
think ,,13
to lose,13
has led,13
I just,13
Minister says,13
of sheep,13
Despite the,13
share of,13
the level,13
the UN,13
where there,13
the Budget,13
cattle prices,13
body ,,13
be made,13
industries .,13
sold to,13
the short,13
and canola,13
to offer,13
the opportunity,13
of up,13
I suppose,13
group has,13
a quarter,13
to happen,13
with this,13
wheat crop,13
voluntary code,13
last season,13
to fall,13
like that,13
assistance .,13
we 'd,13
n't do,13
, Australian,13
kind of,13
not think,13
a loss,13
a different,13
grapes ,,13
port of,13
biofuels industry,13
inquiry is,13
problems for,13
need a,13
go ahead,13
the CSIRO,13
want a,13
afford to,13
come back,13
quarter of,13
water resources,13
we just,13
the long,13
to begin,13
fruit growers,13
support from,13
will receive,13
And the,13
of mad,13
Japan .,13
Identification System,13
federal governments,13
are starting,13
coming from,13
animals ,,13
the meat,13
hit the,13
of Melbourne,13
work for,13
outbreak of,13
" My,13
measures to,12
, once,12
average of,12
for grain,12
also been,12
go into,12
it should,12
Agriculture Department,12
World Trade,12
Andrew Lindberg,12
now and,12
pay a,12
that some,12
the costs,12
six weeks,12
have welcomed,12
so much,12
place to,12
hit by,12
to better,12
The eastern,12
of dairy,12
Peter Corish,12
not being,12
hard for,12
find the,12
National Party,12
north coast,12
Government and,12
60 million,12
been cut,12
to pick,12
but not,12
is warning,12
summer .,12
with it,12
help them,12
looked at,12
an industry,12
$ 6,12
and rail,12
Wool Services,12
better .,12
central western,12
Farmers and,12
are more,12
Grains Board,12
was in,12
n't really,12
of around,12
back .,12
members of,12
Asia .,12
He has,12
says this,12
the campaign,12
2 per,12
some farmers,12
$ 40,12
$ 60,12
made it,12
record price,12
the food,12
above the,12
States .,12
says in,12
says an,12
introduction of,12
sector is,12
Cole Inquiry,12
is used,12
have fallen,12
now have,12
standards .,12
aimed at,12
south ,,12
wet season,12
release of,12
up their,12
governments are,12
damage .,12
6 per,12
are doing,12
and growers,12
more farmers,12
crop is,12
export wheat,12
Senate inquiry,12
through a,12
will need,12
problems with,12
welcomed the,12
thing that,12
together ,,12
after being,12
desk ,,12
the centre,12
land ,,12
Trade Organisation,12
resumption of,12
Some of,12
said the,12
trade with,12
federal and,12
talks .,12
reluctant to,12
will cost,12
than half,12
who has,12
the introduction,12
live cattle,12
Industry Council,12
up its,12
to it,12
executive of,12
, also,12
the mining,12
so there,12
were the,12
The chairman,12
on water,12
skilled workers,12
in July,12
following the,12
the Chinese,12
, under,12
growth in,12
The council,12
have come,12
Cyclone Larry,12
Ian Donges,12
wheat production,12
alternative fuels,12
says more,12
be sold,12
who is,12
lowest level,12
bit more,12
will meet,12
will mean,12
Territory ,,12
in remote,12
same time,12
the cyclone,12
of being,12
the rise,12
an average,12
and had,12
aware of,12
and how,12
demand and,12
oil for,12
a similar,12
will give,12
market access,12
few months,12
disease has,12
take the,12
to include,12
to establish,12
not an,12
more of,12
to let,12
for other,12
the former,12
outside the,12
for it,12
talks with,12
towards the,12
to six,12
, given,12
spread of,12
coming out,12
the Indonesian,12
New York,12
Iraq .,12
Iraq ,,12
India ,,12
beef industry,12
US farm,12
We will,12
prevent the,12
was just,12
$ 300,12
to eat,12
kickbacks to,12
food and,12
dollars .,12
green light,12
plan ,,12
night ,,12
scheme ,,12
one in,12
now that,12
levels ,,12
growers from,12
money ,,12
be one,12
the tax,12
keen to,12
conditions and,12
the abattoir,12
to cope,12
is only,12
's crop,12
the border,12
probably a,12
" Not,12
share price,12
rid of,12
with our,12
horticulture sector,12
take advantage,12
very hard,12
3 per,12
with some,12
multi-million dollar,12
is having,12
about what,12
agriculture and,12
a real,12
to last,12
will provide,12
has started,12
the draft,12
it may,12
few weeks,12
the council,12
could see,12
months to,12
again .,12
disease in,12
" Just,12
has won,12
for those,12
how they,12
put the,12
manager of,12
mining company,12
to trade,12
decision .,12
series of,12
will benefit,12
by AWB,12
next 12,12
industry The,12
double the,12
after it,12
the World,12
's $,12
I know,12
Exporters Association,12
to raise,12
fuel costs,12
irrigators in,12
of millions,12
cent drop,12
a shortage,12
'd be,12
growing number,12
the resources,12
water shortages,12
Australian wool,12
and processors,12
east coast,12
were in,12
We would,12
Japanese market,12
to vote,12
see it,12
should n't,12
mine ,,12
run out,12
even more,12
have taken,12
good ,,12
we know,11
then it,11
be seen,11
to contain,11
, all,11
drought conditions,11
Dry conditions,11
in country,11
the research,11
or a,11
payments to,11
Wine and,11
are currently,11
will increase,11
to cause,11
dry weather,11
I want,11
that sort,11
costs for,11
came from,11
's important,11
, now,11
numbers ,,11
of government,11
that that,11
seven years,11
Fruit and,11
and former,11
Authority (,11
the beginning,11
in China,11
supplies .,11
record .,11
the animals,11
at how,11
go ,,11
but has,11
find out,11
on our,11
the trees,11
the trend,11
AWB Limited,11
from all,11
Matt O'Sullivan,11
4 million,11
an international,11
losses .,11
way for,11
year for,11
Centre says,11
audit of,11
and Victoria,11
and Queensland,11
the paddock,11
Dairy Farmers,11
apply for,11
continue .,11
yet .,11
returns to,11
I did,11
square kilometres,11
Vaile has,11
then they,11
has shown,11
competition for,11
board .,11
have found,11
been some,11
on South,11
will soon,11
assistance package,11
it as,11
ahead of,11
Senate committee,11
a world,11
, their,11
people will,11
open up,11
of thing,11
into that,11
is some,11
past five,11
an alternative,11
The disease,11
very difficult,11
He 's,11
almost $,11
property ,,11
as possible,11
south .,11
rely on,11
see how,11
just the,11
Treasurer Peter,11
of origin,11
about that,11
dollars to,11
west .,11
to ship,11
rise .,11
is n't,11
prospect of,11
some sort,11
the Internet,11
land and,11
country of,11
growers want,11
in wheat,11
to finish,11
saying the,11
this point,11
vegetable industry,11
producers ,,11
to break,11
be better,11
and domestic,11
voted to,11
the Top,11
the increase,11
that may,11
before they,11
stage ,,11
the NSW,11
Murray Irrigation,11
an opportunity,11
what you,11
supply of,11
A major,11
a full,11
marketing system,11
oil ,,11
Member for,11
north-west Victoria,11
level in,11
to drive,11
ahead .,11
low prices,11
to 80,11
all .,11
megalitres of,11
while it,11
matter of,11
Sydney .,11
to me,11
's chief,11
whether to,11
On the,11
but with,11
profit of,11
to resolve,11
Labor 's,11
no doubt,11
eggs ,,11
confidence in,11
is investigating,11
soon be,11
is down,11
in June,11
stock and,11
as I,11
in Canada,11
the issues,11
the question,11
from Queensland,11
there may,11
really good,11
in demand,11
is important,11
for cattle,11
to regional,11
David Crombie,11
paid for,11
being sold,11
" Because,11
year of,11
Industry Association,11
, Queensland,11
it needs,11
it 'll,11
from Victoria,11
to understand,11
grains industry,11
to decide,11
confident of,11
's what,11
US Wheat,11
move to,11
claims the,11
in on,11
review of,11
Australian Competition,11
technology .,11
New research,11
BHP Billiton,11
Christmas .,11
research into,11
coming in,11
the island,11
are to,11
called on,11
We think,11
to drop,11
governments have,11
says producers,11
Darling Downs,11
water supply,11
harvest ,,11
- the,11
and marketing,11
rise by,11
are angry,11
how it,11
total of,11
of some,11
and most,11
India .,11
and farmers,11
is part,11
show the,11
and an,11
and as,11
lower than,11
product ,,11
of interest,11
cut the,11
to apply,11
on this,11
laws .,11
businesses .,11
on an,11
Ben Fargher,11
cap on,11
We need,11
regions ,,11
some parts,11
get rid,11
new research,11
food .,11
form of,11
18 months,11
from Australian,11
of grapes,11
the economic,11
get through,11
the beef,11
John Anderson,11
really ,,11
a merger,11
Tasmania has,11
the ability,11
that farmers,11
a dry,11
come into,11
to actually,11
water crisis,11
sugar industry,11
imports from,11
the RSPCA,11
are growing,11
will put,11
Stock Exchange,11
the Rural,11
do ,,11
region are,11
again ,,11
General manager,11
with that,11
which we,11
, most,11
beef and,11
wind farm,11
apple growers,11
from South,11
announced it,11
despite a,11
back and,11
the line,11
the health,11
petrol prices,11
offered to,11
United Kingdom,11
the capital,11
are suffering,11
any changes,11
the farming,11
report by,11
facing a,11
the lower,11
of two,11
the late,11
central Australia,11
Canberra .,11
sales in,11
past ,,11
Cape York,11
growers ',11
vegetable growers,11
more expensive,11
drought in,11
, Victoria,11
farmers say,11
ground and,11
Iraqi Grains,11
power of,11
If it,11
northern New,11
Rural Doctors,11
days after,11
today for,11
earlier than,11
's only,11
of both,11
buyers .,11
Association has,11
a voluntary,11
to identify,11
crops and,11
The federal,11
a matter,11
under threat,11
all that,11
the document,11
Murray Goulburn,11
see if,11
he had,11
and should,11
waiting for,11
Wool growers,11
's annual,11
24 hours,11
communities ,,11
moment .,11
If the,11
give up,11
frost damage,11
" He,11
to solve,11
put to,10
put on,10
Dr Peter,10
is becoming,10
processors are,10
$ 100,000,10
on hold,10
Corish says,10
cattle exports,10
past two,10
investigation into,10
live exports,10
n't make,10
now for,10
off a,10
health services,10
" another,10
morning ,,10
to spend,10
Victoria are,10
road and,10
to Egypt,10
closure of,10
hopes to,10
up by,10
The Western,10
threat from,10
is asking,10
have received,10
by former,10
a group,10
said to,10
to carry,10
An Australian,10
but to,10
gone to,10
gone up,10
to rural,10
years in,10
Johanns says,10
the property,10
, she,10
the week,10
place in,10
by cyclone,10
was first,10
're trying,10
at one,10
north ,,10
country areas,10
coming into,10
been hit,10
Government for,10
record ,,10
the result,10
system of,10
We can,10
been able,10
than what,10
skills shortage,10
the service,10
we should,10
the outcome,10
the feed,10
or so,10
the track,10
to reopen,10
new laws,10
than normal,10
of things,10
for two,10
get into,10
helped to,10
conditions have,10
is about,10
decade .,10
higher prices,10
the Bush,10
's Eyre,10
oversupply .,10
some good,10
on Saturday,10
millimetres .,10
contributed to,10
was only,10
power .,10
with Australia,10
come down,10
McGuigan Simeon,10
to halt,10
not necessarily,10
association 's,10
result .,10
to pull,10
we did,10
been named,10
the contract,10
to climb,10
for new,10
Industries says,10
on his,10
farmers should,10
than 20,10
few years,10
the recent,10
depends on,10
the blaze,10
a proposed,10
enough water,10
the Sydney,10
primary producers,10
policy .,10
expects to,10
US and,10
country and,10
Iraq wheat,10
in February,10
AWB was,10
2003 .,10
for beef,10
the middle,10
Mary River,10
those people,10
wool in,10
under pressure,10
just one,10
up there,10
with any,10
deal ,,10
project .,10
are about,10
itself .,10
25 per,10
the Pacific,10
beef .,10
stocks .,10
n't got,10
says prices,10
US has,10
the areas,10
can see,10
also a,10
